"id_prod";"id_fam";"clave";"codigo";"descr";"cant";"uni";"inner_";"master_";"pag_catl";"precio_list";"precio_promo";"tipo";"fecha_llega";"act";"registro";"condiciones";"img";"est"
"PRD0001064";"FAM0000001";"ST371768";"7176";"Flexómetro 5m x 19mm Autolock ";9212;"";"0";"0";"35";97.9;97.9;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001065";"FAM0000001";"ST371690";"7169";"Flexómetro 5m x 19mm contraimpacto";12165;"";"0";"0";"35";133.3;133.3;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001066";"FAM0000001";"ST381323";"8132";"Flexómetro 5mx19mm solido ";5657;"";"0";"0";"35";88.4;88.4;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001067";"FAM0000001";"ST367778";"6777";"Flexómetro 8m x 25mm Auto Lock ";7410;"";"0";"0";"35";213.5;213.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001068";"FAM0000001";"ST371782";"7178";"Flexómetro 8m x 25mm contraimpacto";11390;"";"6";"60";"35";239.6;239.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001069";"FAM0000001";"ST381330";"8133";"Flexómetro 8mx25mm solido ";6887;"";"0";"0";"35";156.3;156.3;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001070";"FAM0000001";"ST370464";"7046";"Martillo 16 oz uña curva mangode fibra de vidrio";2239;"";"6";"24";"45";292.3;292.3;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001071";"FAM0000001";"ST369802";"6980";"Martillo 16 oz uña curva mangotubular";2017;"";"6";"24";"45";244.2;244.2;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001072";"FAM0000001";"ST369819";"6981";"Martillo 16 oz uña recta mangotubular";1578;"";"6";"24";"45";244.2;244.2;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001073";"FAM0000001";"ST380975";"8097";"Martillo 7 oz uña curva mangode madera";1259;"";"6";"36";"45";171.4;171.4;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001074";"FAM0000001";"ST357250";"5725";"Espuma expansiva 500 ml ";7771;"";"1";"15";"34";175.5;175.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001075";"FAM0000001";"ST357267";"5726";"Espuma expansiva 750 ml ";6410;"";"1";"15";"34";217.4;217.4;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001076";"FAM0000002";"KR369994";"6999";"Desarmador juego 6 pzs mango bimaterial";931;"";"6";"36";"28, 146";247.9;247.9;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001077";"FAM0000005";"SP389527";"8952";"Mezcladora Flexible 8"" p/fregadero";18664;"";"1";"20";"138";562.5;562.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001078";"FAM0000005";"SP385024";"8502";"Regadera cuadrada 6"" ( 15cm) ";12850;"";"1";"20";"139";156.3;156.3;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001079";"FAM0000005";"SP391087";"9108";"Regadera cuadrada de ABS 8"" ( 20 cm)";7712;"";"1";"20";"138";416.7;416.7;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001080";"FAM0000005";"SP385000";"8500";"Regadera redonda 6"" ( 15cm)";7855;"";"0";"0";"139";156.3;156.3;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001081";"FAM0000005";"SP385017";"8501";"Regadera redonda 8"" ( 20 cm)";19054;"";"1";"20";"139";192.7;192.7;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001082";"FAM0000001";"ST382856";"8285";"Concha carretilla 4.5ft roja";22;"";"0";"0";"19";718.8;718.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001083";"FAM0000001";"ST359278";"5927";"Báscula digital para cocina ";23378;"";"1";"40";"10";227.9;227.9;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001084";"FAM0000001";"ST381354";"8135";"Piedra para asentar 127 x 50 x19 mm";0;"";"6";"24";"51";72.9;72.9;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001085";"FAM0000001";"ST378200";"7820";"Piedra para esmeril 5 x3/4 x1/2  oxido de aluminio, grano 36";2686;"";"6";"24";"51";102.1;102.1;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001086";"FAM0000001";"ST378286";"7828";"Piedra para esmeril 6 x1 x1carburo de silicio, grano 60";1643;"";"6";"24";"51";247.5;247.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001087";"FAM0000001";"ST378224";"7822";"Piedra para esmeril 6 x1 x1oxido de aluminio, grano 36";442;"";"6";"24";"51";128.1;128.1;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001088";"FAM0000001";"ST378231";"7823";"Piedra para esmeril 6 x1 x1oxido de aluminio, grano 60";641;"";"6";"24";"51";141.7;141.7;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001089";"FAM0000001";"ST378248";"7824";"Piedra para esmeril 6 x1 x1oxido de aluminio, grano 36";2181;"";"6";"24";"51";147.9;147.9;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001090";"FAM0000001";"ST378255";"7825";"Piedra para esmeril 6 x1 x1oxido de aluminio, grano 60";1751;"";"6";"24";"51";147.9;147.9;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001091";"FAM0000001";"ST378262";"7826";"Piedra para esmeril 6 x3/4 x1carburo de silicio, grano 60";1871;"";"6";"24";"51";237.0;237.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001092";"FAM0000001";"ST378347";"7834";"Piedra para guadaña 220 x 35 x16 mm";2227;"";"6";"36";"51";50.0;50.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001093";"FAM0000001";"ST380456";"8045";"Piedras montadas juego de 5 pz, grano 60,  zanco 1/4";1155;"";"6";"36";"51";94.8;94.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001094";"FAM0000001";"ST388278";"8827";"Pintura aerosol amarillo canario 300 ml";1;"";"1";"12";"51";85.4;85.4;"Ferretero";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001095";"FAM0000001";"ST388247";"8824";"Pintura aerosol azul holandés300 ml";1282;"";"1";"12";"51";85.4;85.4;"Ferretero";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001096";"FAM0000001";"ST388209";"8820";"Pintura aerosol blanco brillante 300 ml";1296;"";"1";"12";"51";85.4;85.4;"Ferretero";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001097";"FAM0000001";"ST388292";"8829";"Pintura aerosol gris oscuro300 ml";0;"";"1";"12";"51";85.4;85.4;"Ferretero";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001098";"FAM0000001";"ST388193";"8819";"Pintura aerosol negro brillante 300 ml";525;"";"1";"12";"51";85.4;85.4;"Ferretero";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001099";"FAM0000001";"ST388216";"8821";"Pintura aerosol negro mate 300ml";24;"";"1";"12";"51";85.4;85.4;"Ferretero";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001100";"FAM0000001";"ST388308";"8830";"Pintura aerosol oro metálico300 ml";0;"";"1";"12";"51";94.8;94.8;"Ferretero";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001101";"FAM0000001";"ST388315";"8831";"Pintura aerosol plate metálico300 ml";0;"";"1";"12";"51";94.8;94.8;"Ferretero";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001102";"FAM0000001";"ST388261";"8826";"Pintura aerosol verde hoja 300ml";0;"";"0";"12";"51";85.4;85.4;"Ferretero";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001103";"FAM0000001";"ST390127";"9012";"Guante de algodón poliestc/overlock, color blanco M";3224;"";"12";"300";"37";28.1;28.1;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001104";"FAM0000001";"ST386502";"8650";"Lentes de seguridad con esponja de protección";6078;"";"6";"144";"67";222.9;222.9;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001105";"FAM0000001";"ST392473";"9247";"Accesorios para pintar jgo de3pz (charola, rodillo y brocha";9179;"";"1";"10";"63";114.6;114.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001106";"FAM0000001";"ST357274";"5727";"Adhesivo de montaje 300 ml ";4333;"";"1";"24";"8";87.5;87.5;"Ferretero";"2da Sem Feb";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001107";"FAM0000001";"ST365026";"6502";"Aflojatodo HW 40 110ml  ";0;"";"6";"24";"8";47.6;47.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001108";"FAM0000001";"ST365033";"6503";"Aflojatodo HW 40 235ml ";17944;"";"4";"16";"8";60.6;60.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001109";"FAM0000001";"ST371935";"7193";"Arco de solera p/segueta 12""mango antiderrapante";957;"";"12";"48";"9";156.8;156.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001110";"FAM0000001";"ST370341";"7034";"Arco mini p/segueta 12' aluminio";3654;"";"12";"96";"9";114.6;114.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001111";"FAM0000001";"ST370365";"7036";"Arco mini p/segueta 12' plástico";0;"";"12";"96";"9";62.0;62.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001112";"FAM0000001";"ST375339";"7533";"Aspersor metálico 11' c/estaca, 1 vía";1630;"";"12";"48";"60";395.8;395.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001113";"FAM0000001";"ST375308";"7530";"Aspersor metálico 3 brazosgiratorio";2156;"";"1";"48";"60";268.8;268.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001114";"FAM0000001";"ST375322";"7532";"Aspersor plástico 11' c/estaca, 1 vía";1724;"";"12";"48";"60";113.5;113.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001115";"FAM0000001";"ST375360";"7536";"Aspersor plástico 4' c/estaca9 chorros, 2 vías";728;"";"12";"48";"60";95.8;95.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001116";"FAM0000001";"ST375377";"7537";"Aspersor plástico tipo sapochorro fino";3065;"";"1";"48";"60";66.7;66.7;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001117";"FAM0000001";"ST388018";"8801";"Atomizador de agua para riego500 ml";29794;"";"6";"24";"62";66.7;66.7;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001118";"FAM0000001";"ST375681";"7568";"Bandola c/destorcedor 1 1/8  x4 1/2  de latón";435;"";"12";"72";"13";212.5;212.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001119";"FAM0000001";"ST377821";"7782";"Bandola c/destorcedor 3/4  x 41/4  de zinc";0;"";"12";"72";"13";60.6;60.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001120";"FAM0000001";"ST377791";"7779";"Bandola c/destorcedor 7/16  x3  de zinc";3181;"";"12";"72";"13";25.0;25.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001121";"FAM0000001";"ST377852";"7785";"Bandola c/seguro 1/4  x 2 1/2de acero";0;"";"12";"72";"13";20.2;20.2;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001122";"FAM0000001";"ST377838";"7783";"Bandola c/seguro 1/8  x 1 1/2de acero";2477;"";"12";"72";"13";14.0;14.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001123";"FAM0000001";"ST377876";"7787";"Bandola c/seguro 3/8  x 3 1/2de acero";73;"";"12";"72";"13";40.9;40.9;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001124";"FAM0000001";"ST377869";"7786";"Bandola c/seguro 5/16  x 3  deacero";0;"";"12";"72";"13";27.4;27.4;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001125";"FAM0000001";"ST377937";"7793";"Bandola mosquetón 1/2x5 1/2 acero";4517;"";"12";"72";"13";63.8;63.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001126";"FAM0000001";"ST377906";"7790";"Bandola mosquetón 1/4x2 1/2 acero";0;"";"12";"72";"13";18.3;18.3;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001127";"FAM0000001";"ST380395";"8039";"Bandola mosquetón 1/4x2 1/2 aluminio";0;"";"12";"72";"13";22.3;22.3;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001128";"FAM0000001";"ST377890";"7789";"Bandola mosquetón 3/16x2 acero ";0;"";"12";"72";"13";15.9;15.9;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001129";"FAM0000001";"ST377920";"7792";"Bandola mosquetón 3/8x4 acero ";3898;"";"12";"72";"13";37.0;37.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001130";"FAM0000001";"ST380418";"8041";"Bandola mosquetón 5/16x3 1/2 aluminio";4042;"";"12";"72";"13";28.2;28.2;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001131";"FAM0000001";"ST377913";"7791";"Bandola mosquetón 5/16x3 acero ";0;"";"12";"72";"13";22.6;22.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001132";"FAM0000001";"ST380401";"8040";"Bandola mosquetón 9/32x3 aluminio";13;"";"12";"72";"13";24.0;24.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001133";"FAM0000001";"ST378279";"7827";"Bomba mini 11"" manual p/inflar bicicletas";4210;"";"6";"48";"11";125.0;125.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001134";"FAM0000001";"ST388339";"8833";"Bota industrial talla 26 negrasuela roja";334;"";"1";"10";"66";505.2;505.2;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001135";"FAM0000001";"ST388346";"8834";"Bota industrial talla 27 negrasuela roja";0;"";"1";"10";"66";505.2;505.2;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001136";"FAM0000001";"ST388353";"8835";"Bota industrial talla 28 negrasuela roja";209;"";"1";"10";"66";505.2;505.2;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001137";"FAM0000001";"ST388407";"8840";"Bota industrial talla 29 negrasuela roja";280;"";"1";"10";"66";505.2;505.2;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001138";"FAM0000001";"ST388414";"8841";"Bota industrial talla 30 negrasuela roja";25;"";"1";"10";"66";505.2;505.2;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001139";"FAM0000001";"ST385116";"8511";"Bota jardinera talla 22 negrasuela negra";62;"";"1";"10";"66";375.0;375.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001140";"FAM0000001";"ST385130";"8513";"Bota jardinera talla 24 negra ";0;"";"1";"10";"66";375.0;375.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001141";"FAM0000001";"ST385147";"8514";"Bota jardinera talla 25 negra ";0;"";"1";"10";"66";375.0;375.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001142";"FAM0000001";"ST386571";"8657";"Bota jardinera talla 29 negrasuela negra";6;"";"1";"10";"66";375.0;375.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001143";"FAM0000001";"ST388445";"8844";"Bota sanitaria talla 25 blancasuela blanca";0;"";"1";"10";"66";468.8;468.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001144";"FAM0000001";"ST386977";"8697";"Bota sanitaria talla 27 blancasuela blanca";0;"";"1";"10";"66";468.8;468.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001145";"FAM0000001";"ST386984";"8698";"Bota sanitaria talla 28 blancasuela blanca";0;"";"1";"10";"66";468.8;468.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001146";"FAM0000001";"ST386991";"8699";"Bota sanitaria talla 29 blancasuela blanca";74;"";"1";"10";"66";468.8;468.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001147";"FAM0000001";"ST388421";"8842";"Bota sanitaria talla 30 blancasuela blanca";0;"";"1";"10";"66";468.8;468.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001148";"FAM0000005";"SP384997";"8499";"Brazo y chapetón para regadera ";6325;"";"12";"120";"138";81.1;81.1;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001149";"FAM0000001";"ST369734";"6973";"Broca 1/16 x 2 SAE M2  altavelocidad";3704;"";"500";"6000";"12";9.0;9.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001150";"FAM0000001";"ST369727";"6972";"Broca 1/2 x 12 acero aleadop/concreto";0;"";"50";"100";"12";75.0;75.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001151";"FAM0000001";"ST369710";"6971";"Broca 1/2 x 6 acero aleadop/concreto";0;"";"200";"400";"12";53.2;53.2;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001152";"FAM0000001";"ST370594";"7059";"Broca 1/2 x 6 acero HSS altavelocidad";1563;"";"6";"36";"12";176.0;176.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001153";"FAM0000001";"ST370983";"7098";"Broca 1/4 x 12 acero aleadop/concreto";3433;"";"100";"200";"12";24.0;24.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001154";"FAM0000001";"ST370266";"7026";"Broca 1/4 x 4 acero aleadop/concreto";5262;"";"300";"1200";"12";14.8;14.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001155";"FAM0000001";"ST370549";"7054";"Broca 1/4 x 4 acero HSS altavelocidad";1637;"";"6";"36";"12";46.8;46.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001156";"FAM0000001";"ST370198";"7019";"Broca 1/4 x 4 SAE M2 altavelocidad";0;"";"6";"72";"12";49.0;49.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001157";"FAM0000001";"ST370716";"7071";"Broca 1/4 x 4 HCS p/concreto ";2627;"";"6";"36";"12";24.5;24.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001158";"FAM0000001";"ST370723";"7072";"Broca 1/4 x 6 HCS p/concreto ";30;"";"6";"36";"12";33.3;33.3;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001159";"FAM0000001";"ST370150";"7015";"Broca 1/8 x 3 SAE M2 altavelocidad";30;"";"300";"3600";"12";15.6;15.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001160";"FAM0000001";"ST370501";"7050";"Broca 1/8 x 3 acero HSS altavelocidad";59;"";"6";"36";"12";18.6;18.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001161";"FAM0000001";"ST369758";"6975";"Broca 11/64 x 3 SAE M2 altavelocidad";90;"";"100";"1200";"12";25.0;25.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001162";"FAM0000001";"ST369772";"6977";"Broca 15/64 x 4 SAE M2 altavelocidad";3136;"";"50";"300";"12";41.7;41.7;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001163";"FAM0000001";"ST369789";"6978";"Broca 17/64 x 4 SAE M2 altavelocidad";2741;"";"50";"300";"12";60.4;60.4;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001164";"FAM0000001";"ST370259";"7025";"Broca 3/16 x 4 acero aleadop/concreto";60;"";"300";"1200";"12";10.4;10.4;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001165";"FAM0000001";"ST370709";"7070";"Broca 3/16 x 4 HCS p/concreto ";781;"";"6";"36";"12";20.8;20.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001166";"FAM0000001";"ST370174";"7017";"Broca 3/16 x 4 SAE M2 altavelocidad";0;"";"6";"144";"12";30.2;30.2;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001167";"FAM0000001";"ST370525";"7052";"Broca 3/16 x 4acero HSS altavelocidad";5713;"";"6";"36";"12";27.6;27.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001168";"FAM0000001";"ST369796";"6979";"Broca 3/32 x 2 SAE M2 altavelocidad";1351;"";"500";"6000";"12";10.4;10.4;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001169";"FAM0000001";"ST371003";"7100";"Broca 3/8 x 5 acero aleadop/concreto";1416;"";"150";"600";"12";27.1;27.1;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001170";"FAM0000001";"ST370228";"7022";"Broca 3/8 x 5 SAE M2 altavelocidad";5;"";"6";"36";"12";118.8;118.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001171";"FAM0000001";"ST370297";"7029";"Broca 3/8 x 6 acero aleadop/concreto";2762;"";"200";"400";"12";29.4;29.4;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001172";"FAM0000001";"ST369697";"6969";"Broca 5/16 x 12 acero aleadop/concreto";4740;"";"200";"400";"12";39.6;39.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001173";"FAM0000001";"ST370495";"7049";"Broca 5/16 x 4 acero aleadop/concreto";0;"";"300";"1200";"12";18.8;18.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001174";"FAM0000001";"ST370730";"7073";"Broca 5/16 x 4 HCS p/concreto ";6319;"";"6";"36";"12";32.3;32.3;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001175";"FAM0000001";"ST370211";"7021";"Broca 5/16 x 5 SAE M2 altavelocidad";1110;"";"60";"480";"12";97.9;97.9;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001176";"FAM0000001";"ST370563";"7056";"Broca 5/16 x 5 acero HSS altavelocidad";1594;"";"6";"36";"12";68.6;68.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001177";"FAM0000001";"ST370167";"7016";"Broca 5/32 x 3 SAE M2 altavelocidad";3642;"";"100";"600";"12";19.7;19.7;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001178";"FAM0000001";"ST370518";"7051";"Broca 5/32 x 3 acero HSS altavelocidad";2053;"";"6";"36";"12";19.7;19.7;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001179";"FAM0000001";"ST369741";"6974";"Broca 5/64 x 2 SAE M2 altavelocidad";3802;"";"500";"3000";"12";10.0;10.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001180";"FAM0000001";"ST370235";"7023";"Broca 7/16 x 6 SAE M2 altavelocidad";1108;"";"6";"36";"12";187.5;187.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001181";"FAM0000001";"ST370587";"7058";"Broca 7/16 x 6 acero HSS altavelocidad";1975;"";"6";"36";"12";140.1;140.1;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001182";"FAM0000001";"ST370181";"7018";"Broca 7/32 x 4 SAE M2 altavelocidad";10146;"";"100";"1200";"12";38.5;38.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001183";"FAM0000001";"ST370532";"7053";"Broca 7/32 x 4 acero HSS altavelocidad";234;"";"6";"36";"12";35.8;35.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001184";"FAM0000001";"ST370686";"7068";"Broca 7/64 x 3 SAE M2 altavelocidad";1423;"";"500";"6000";"12";15.6;15.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001185";"FAM0000001";"ST370204";"7020";"Broca 9/32 x 4 SAE M2 altavelocidad";194;"";"0";"0";"12";57.3;57.3;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001186";"FAM0000001";"ST370556";"7055";"Broca 9/32 x 4 acero HSS altavelocidad";374;"";"6";"36";"12";51.5;51.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001187";"FAM0000001";"ST370693";"7069";"Broca 9/64 x 3 SAE M2 altavelocidad";0;"";"300";"3600";"12";17.4;17.4;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001188";"FAM0000001";"ST369581";"6958";"Broca plana o de manita 5/16acero alto carbono";1269;"";"12";"72";"12, 146";40.2;40.2;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
"PRD0001189";"FAM0000001";"ST369628";"6962";"Broca plana o de manita 5/8acero alto carbono";1859;"";"12";"72";"12";46.2;46.2;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"";"";"A"
